PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
5.4419538107437,-5.642161376855978,-0.4619315364035224,2.0185123093060624,0.5396743046899128,-1.1229429052648106,-1.860691963924069,-0.6138110259711212,-2.028006181524629,-0.13057053499698335,-0.040690142432429285,0.8455890191054463,-1.6692847339797174,0.804925013839646,0.19532304520925392,0.05398572116923954,0.631306320071174,-0.3439492143914029,0.09350030945352689,-0.4088930152298952,-0.41948140109557464,-0.22810995055181096,0.36584708372164254,-0.06574650339816072,0.056521610723290705,-0.06325794770069403
