time,x_pos,z_pos,yaw_deg,long_vel,lat_vel,yaw_rate,steering,throttle,brake,ax,ay,dist_center,head_diff,track_width,curvature,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,br1,br2,br3,br4,br5,br6,br7,br8,br9,br10,br11,br12,br13,br14
1739888204.530602,86.15162920764132,43.51723895798532,-61.36940000000001,12.2938,-0.3688068,53.32798,0.1210666666666662,0.27770992366412217,-0.0,0.032470806262407136,-0.6081956855749369,-0.35069147143323876,0.07687294737793238,4.82000263773481,-0.013725204014995397,20.0,18.511336964448272,13.286504454204534,7.4532753058069865,4.781904166403727,3.5488872511964558,2.891230315413007,2.500767780381826,2.2577205435415286,2.116339434029207,2.0502463013914207,2.04851441326133,2.110869002286074,2.2475741607934117,20.0,20.0,20.0,20.0,20.0,7.5010965961401075,4.9878656231165275,3.939194456348399,3.338696569750588,3.0329586676407363,2.8648290909584375,2.7948197341527927,2.811539850594814,2.91764597634097
1739888204.550731,86.27047764321047,43.29863081958724,-61.90989999999999,12.29433,-0.3806219,54.05582,0.12206222222222196,0.27770992366412217,-0.0,0.021531077657762816,-0.5717076949274758,-0.3674674931132999,0.06743944277090286,4.82000263773481,-0.013725204014995397,20.0,18.47216773067925,13.339948107672656,7.568224654946371,4.822008145277097,3.5550142631010466,2.884702241618032,2.4907427826553703,2.245640960831531,2.1010529216654774,2.0319629403028223,2.0268977033868127,2.08505341655878,2.2159648091923327,20.0,20.0,20.0,20.0,20.0,7.478144677528559,4.979730506135218,3.9510263956586145,3.3591628164632827,3.0348214345668243,2.871815687926531,2.8063510551991575,2.82781114112428,2.93960876992741
1739888204.5705442,86.38737030077635,43.07892569790913,-62.457300000000004,12.29466,-0.3916421,54.73179,0.12263111111111079,0.27770992366412217,-0.0,0.011268279402958813,-0.5342817117994025,-0.3826817300375659,0.05788551044548562,4.82000263773481,-0.013725204014995397,20.0,18.42558355059251,13.406795354275394,7.701934638025991,4.870863343949293,3.5661886199041612,2.8818422273949946,2.481108373318542,2.2362763933827368,2.0882725138803107,2.0160988281559864,2.007712739128898,2.061782853228391,2.187140319300186,20.0,20.0,20.0,20.0,20.0,7.446717614934351,4.967248946509333,3.9591847275202805,3.3765373337612163,3.034378449768156,2.8766673004818877,2.8158718252228168,2.8421632505816934,2.959727666486271
1739888204.590666,86.50228781524606,42.858144524304485,-63.0103,12.29478,-0.4019585,55.30247,0.12362666666666655,0.27770992366412217,-0.0,0.0017479596113327272,-0.49436792562392917,-0.398788131601711,0.048233839681955715,4.82000263773481,-0.013725204014995397,20.0,18.24795720807478,13.487390069425553,7.85589110230248,4.928863903548877,3.582536666004938,2.8827095162397387,2.4745147168047126,2.226851842881869,2.0780162036911576,2.0026670044587696,1.9909687378527925,2.041062849774369,2.161101597278167,20.0,20.0,20.0,20.0,20.0,7.408176413907197,4.950790282111266,3.963878273995991,3.390944775805793,3.0435149810868345,2.879413109341652,2.8233896913032783,2.8545844571855343,2.9779712987773923
1739888204.610591,86.61517457777717,42.63627804449185,-63.56890000000001,12.29473,-0.4114399,55.85941,0.12405333333333222,0.27770992366412217,-0.0,-0.007216456405137022,-0.45555000852437255,-0.41259854651072225,0.05152277871219546,4.791729881010703,-0.011978086638493902,20.0,18.071917438492086,13.583044411256635,8.032604810929865,4.9913935655668045,3.604400441190363,2.8875025579340594,2.4710964020228308,2.2185673073686947,2.0699285460604253,1.9917320126178246,1.9767175737380416,2.0229337423751694,2.1378761238423807,20.0,20.0,20.0,20.0,20.0,7.363049843666724,4.930451543975972,3.965147566671463,3.402393114213726,3.060970260020259,2.880019795252142,2.8288622791636806,2.8650234292153125,2.994278730316468
1739888204.630852,86.72600646559697,42.413343387036065,-64.13210000000001,12.29449,-0.4202652,56.32023,0.125048888888888,0.27770992366412217,-0.0,-0.015972786537952578,-0.4205934185197965,-0.4240978097513136,0.04169308436496344,4.791729881010703,-0.011978086638493902,19.847650733602293,17.897319391847855,13.694483050008968,8.130297233249935,5.039532473158167,3.631979569835592,2.8963202128204926,2.4709129458487764,2.2130999872641675,2.0607015138916633,1.9833154275391458,1.964973880988282,2.0074035095747305,2.1174639212930733,20.0,20.0,20.0,20.0,20.0,7.31231666046715,4.906518907351283,3.9631578278932484,3.4109802139314276,3.0758836295069822,2.8804290633350074,2.8322863013008512,2.8734591748701077,3.008610370608719
1739888204.650659,86.83472505669063,42.18936557180277,-64.70009999999999,12.29409,-0.4282923,56.79935,0.1256177777777768,0.27770992366412217,-0.0,-0.024647965220525,-0.38827084478397733,-0.4335982289366475,0.03177961421363662,4.791729881010703,-0.011978086638493902,19.655923053650287,17.7242471086766,13.8234330427557,8.229227646062748,5.096862110470417,3.6656632042333577,2.9093767761825355,2.4741031062954493,2.210548023997151,2.0541434642716183,1.9744369171178366,1.9557793337708662,1.9944998088316426,2.09987681711079,20.0,20.0,20.0,20.0,20.0,7.256291665858717,4.8790601982074655,3.957940514303099,3.4167130221875266,3.088246416074008,2.8977191524268147,2.833628220074515,2.879850245402597,3.0209163201365654
1739888204.6706119,86.9413020187257,41.964348248765766,-65.2722,12.29351,-0.4357028,57.20982,0.12647111111111067,0.27770992366412217,-0.0,-0.03195926517689194,-0.35388644139392583,-0.4430381547763606,0.021794585562975755,4.791729881010703,-0.011978086638493902,19.465238009161386,17.552590100612676,13.97113149889938,8.343757513266969,5.163968310420682,3.705743665439597,2.926820593492371,2.4807580592432124,2.2109736072172526,2.0502992084691942,1.967116087590227,1.9472797011815945,1.9842382965511107,2.0851200593079056,20.0,20.0,20.0,20.0,20.0,7.1956541494953665,4.872354834647348,3.9496163072185304,3.4196603203850158,3.0980947739808022,2.912701719557116,2.832870987921417,2.8841635772565515,3.031146016013188
1739888204.69071,87.04568982562249,41.738293812959746,-65.8485,12.29281,-0.4424658,57.63248,0.12703999999999951,0.27770992366412217,-0.0,-0.03882584404938872,-0.3217228141151501,-0.45005743453825503,0.02222698607719842,4.8047451695969325,-0.012067901802295913,19.275607906147133,17.382385690196045,14.0595741041846,8.475591485241758,5.241713098176777,3.75265774322469,2.9488838842037586,2.4910250165514416,2.2144793996242527,2.0492441275258964,1.962442620961235,1.9392236706501391,1.9758818827501012,2.0732071406751653,20.0,20.0,20.0,20.0,20.0,7.130671576736052,4.879008477061556,3.9382202026024133,3.419832657415685,3.105422849323782,2.925359106648124,2.8467901104009163,2.8863529847793967,3.039242415666978
1739888204.7110488,87.14787736399245,41.511220249553446,-66.42850000000001,12.29194,-0.4487123,58.0048,0.12803555555555526,0.27770992366412217,-0.0,-0.04634617588172703,-0.2968821407410488,-0.45465292811927116,0.012104076415631937,4.8047451695969325,-0.012067901802295913,19.086958358092073,17.213549407429838,13.990977884682895,8.62627066947677,5.330823113219309,3.8067359069703466,2.975717672045699,2.5049867041601157,2.221114417888391,2.0510072078693606,1.960431489836555,1.933789506264686,1.9668215604007837,2.0641183343416425,20.0,20.0,20.0,20.0,20.0,7.06189465497986,4.880704416604019,3.9238787315564414,3.4173106253534167,3.1102813084744643,2.9357209581061268,2.8620540913512733,2.88640471600382,3.045176009279875
